dataset,hog_id,fasta_file,num_taxa,num_pairs,mean_seq_len,min_seq_len,max_seq_len,mean_sss,median_sss,min_sss,max_sss,std_sss,mean_identity,median_identity,min_identity,max_identity,std_identity
act,E0998291,E0998291.fa,32,496,258.0625,186,441,0.16230802419172133,0.1302330463213234,0.0,1.0,0.13295293987434534,0.3781430437408296,0.3655605000111809,0.251063829787234,1.0,0.08386425544730859
act,E1007742,E1007742.fa,17,136,264.8235294117647,234,342,0.3853675099228144,0.34298189924667905,0.21389514313284014,0.9120340091563113,0.1537233867082057,0.49296248902695866,0.4517543859649123,0.3524229074889868,0.9428571428571428,0.12942700272318128
act,E0993664,E0993664.fa,45,990,321.9111111111111,304,346,0.6424511686648715,0.6225627858461045,0.49570115624073524,1.0,0.0926626638430017,0.6981895487111088,0.6836251870425041,0.5960912052117264,1.0,0.06787638055477642
act,E1009211,E1009211.fa,12,66,221.66666666666666,183,266,0.45438604235987384,0.4907935098482402,0.0547945205479452,1.0,0.19755783502928337,0.5216301009148828,0.5201262218117448,0.27358490566037735,1.0,0.13631072058494959
act,E1015623,E1015623.fa,15,105,172.13333333333333,154,179,0.42968444326576644,0.4102870813397129,0.2484258729250143,1.0,0.13839552158667498,0.5020350718906881,0.4742857142857143,0.35064935064935066,1.0,0.10534547894063602
act,E1008293,E1008293.fa,48,1128,104.375,79,116,0.5915225041039877,0.5680671553179657,0.16114285714285714,1.0,0.1598356193314156,0.6310261257237928,0.6095238095238096,0.3783783783783784,1.0,0.137007663457512
act,E1025643,E1025643.fa,18,153,266.5,192,369,0.28072572285605535,0.14983922829581994,0.07612712490761271,1.0,0.2579484348849512,0.49896661872593856,0.4222222222222222,0.3231939163498099,1.0,0.17761294404265263
act,E1001514,E1001514.fa,41,820,281.8048780487805,258,305,0.5416884275567597,0.5250800426894343,0.36752433936022255,1.0,0.11014053230844251,0.6013391268608286,0.5890909090909091,0.4492753623188406,1.0,0.09539234728010224
act,E0995474,E0995474.fa,38,703,396.3157894736842,390,412,0.4938098331349704,0.435793731041456,0.23048327137546468,1.0,0.1720864284364795,0.5243055942668229,0.46923076923076923,0.32124352331606215,1.0,0.14605808874560125
act,E1027489,E1027489.fa,14,91,216.07142857142858,189,258,0.5091540316514692,0.5647152528872958,0.2234513274336283,0.8772893772893773,0.19964851547536808,0.6190227516804103,0.6878048780487804,0.390625,0.9234449760765551,0.1629831266469507
act,E1027651,E1027651.fa,29,406,225.17241379310346,168,246,0.4374156781323278,0.461842123139611,0.05776892430278884,1.0,0.22140439314812924,0.5600339017708019,0.5276334682156376,0.31794871794871793,1.0,0.14512392710053934
act,E1000494,E1000494.fa,35,595,467.45714285714286,434,489,0.5966895852011486,0.5877691995123934,0.4667384284176534,1.0,0.08642526656410618,0.6169627249110592,0.605080831408776,0.5150812064965197,1.0,0.07993936579433635
act,E1006095,E1006095.fa,19,171,819.8947368421053,698,1076,0.22805922389813407,0.1373532657770643,0.052423900789177004,1.0,0.19740504926534735,0.4284940341473731,0.3764705882352941,0.2955367913148372,1.0,0.12913448257930224
act,E1027736,E1027736.fa,14,91,378.42857142857144,356,478,0.4568815964041053,0.4690666666666667,0.16919982118909255,0.8961346305548251,0.13182314364862432,0.5354456530324112,0.5264623955431755,0.3881019830028329,0.8912466843501327,0.08975792001167338
act,E1028017,E1028017.fa,29,406,143.82758620689654,141,161,0.4650765895989332,0.4424055291687486,0.21668909825033647,1.0,0.13948900095647046,0.5465745077628684,0.530916111287422,0.36428571428571427,1.0,0.10514374052387195
act,E1028175,E1028175.fa,24,276,246.16666666666666,213,279,0.2589027587587048,0.2159333023586248,0.03897180762852405,1.0,0.19447707128445546,0.40844891991731236,0.35965367965367967,0.24302788844621515,1.0,0.1289912187203151
act,E1028192,E1028192.fa,30,435,110.56666666666666,108,119,0.7234137035066194,0.7472434266327396,0.22047894302229562,1.0,0.138539148520248,0.7281083629581727,0.7407407407407407,0.35185185185185186,1.0,0.10935369263710641
act,E1028268,E1028268.fa,26,325,121.07692307692308,110,154,0.4175676934524518,0.398538961038961,0.16482758620689655,1.0,0.13392969780657676,0.5077837959523068,0.4915254237288136,0.35135135135135137,1.0,0.10498786364277793
act,E1027257,E1027257.fa,50,1225,409.16,371,542,0.6636580261155107,0.660105980317941,0.33149405772495755,1.0,0.10472237792083525,0.7427364813947999,0.7386666666666667,0.47745358090185674,1.0,0.0910674339759375
act,E1016676,E1016676.fa,50,1225,393.64,282,403,0.386289342971999,0.3480131612250063,0.19970631424375918,1.0,0.1453509056200345,0.44393899845689794,0.4119170984455959,0.31313131313131315,1.0,0.11994395377498701
act,E1027665,E1027665.fa,46,1035,367.5217391304348,305,441,0.41533869802808226,0.2017067494181536,0.13913267940113577,1.0,0.27344713103871016,0.5438048733596478,0.41776315789473684,0.30303030303030304,1.0,0.18411823458595164
act,E1028900,E1028900.fa,47,1081,273.8723404255319,249,360,0.4402202041109843,0.5332640332640333,0.08045612923661705,1.0,0.25015718077907406,0.5499367364651859,0.6106870229007634,0.27091633466135456,1.0,0.18087019172976515
act,E1027299,E1027299.fa,47,1081,458.3404255319149,319,473,0.7381997851388821,0.735097999595878,0.5260047281323877,1.0,0.07422063121442987,0.7355813322563809,0.7239130434782609,0.6217391304347826,1.0,0.06533519390248763
act,E1029110,E1029110.fa,50,1225,201.96,192,239,0.46595778566583645,0.44051282051282054,0.19445706497046797,1.0,0.1378532266276566,0.5337217283506522,0.5053763440860215,0.3402061855670103,1.0,0.11361731133298977
act,E1031550,E1031550.fa,12,66,373.5833333333333,360,418,0.40754822997896395,0.3435271132060815,0.24932322685435843,1.0,0.20420950727458823,0.5109921982031013,0.4450898241604774,0.4036144578313253,1.0,0.16520537612623543
act,E1032154,E1032154.fa,18,153,267.6111111111111,264,282,0.6324415085188366,0.6399706098457016,0.3379360465116279,1.0,0.19228369669180936,0.6335341597344611,0.6287878787878788,0.3805970149253731,1.0,0.18040888118792034
act,E1032317,E1032317.fa,13,78,112.46153846153847,108,133,0.5166732171018287,0.5970664365832614,0.18788819875776397,1.0,0.23925024616437202,0.5908973698571847,0.6666666666666666,0.3119266055045872,1.0,0.20107100861882404
act,E1031052,E1031052.fa,25,300,349.08,329,376,0.35107287085870825,0.3158149704661932,0.0,1.0,0.2972332981251164,0.4854718358784635,0.4277451289371721,0.23432343234323433,1.0,0.19572568293935547
act,E1033234,E1033234.fa,50,1225,115.84,113,124,0.7567924419733362,0.7465397923875432,0.443796835970025,1.0,0.09366489020396379,0.7650277287445446,0.7610619469026548,0.47368421052631576,1.0,0.08341236778748926
act,E1032889,E1032889.fa,29,406,298.2758620689655,259,376,0.3852394781210059,0.36007701919962565,0.16121495327102803,1.0,0.1381732121135729,0.4886965828188898,0.4801219897450852,0.28515625,1.0,0.10339842996717563
act,E1035591,E1035591.fa,13,78,254.69230769230768,207,339,0.2568892275203825,0.20375663536137198,0.07646648044692737,1.0,0.18867564496156586,0.4493771112522484,0.4009216589861751,0.29473684210526313,1.0,0.12072317111297219
act,E1027669,E1027669.fa,39,741,558.6410256410256,462,638,0.4317590719138173,0.4289683918027093,0.07411028549080954,1.0,0.1821373989294848,0.49288286721190183,0.4854014598540146,0.2528216704288939,1.0,0.13634215822370593
act,E1029981,E1029981.fa,49,1176,283.53061224489795,238,334,0.43737065167129385,0.41627721235286336,0.18173076923076922,1.0,0.12679472009868842,0.5656954797235961,0.5539568345323741,0.36328125,1.0,0.09488396686528669
act,E1039273,E1039273.fa,10,45,442.0,434,463,0.5238538775363732,0.4267631103074141,0.18854258121158912,1.0,0.29627483585169917,0.5683322828973633,0.45622119815668205,0.31662870159453305,1.0,0.25431522866344697
act,E1030506,E1030506.fa,43,903,301.7906976744186,225,412,0.1832497177224031,0.1397393149439224,0.031385281385281384,1.0,0.16041157372237563,0.40425055878720356,0.3806228373702422,0.25116279069767444,1.0,0.11206247842761935
act,E1040100,E1040100.fa,14,91,93.85714285714286,75,116,0.44770449161093767,0.41923076923076924,0.2697576396206533,0.7703252032520326,0.11850734198450352,0.5331161816236231,0.5208333333333334,0.35789473684210527,0.9054054054054054,0.09993298441596131
act,E1029913,E1029913.fa,50,1225,308.64,273,333,0.5052861027059242,0.4845360824742268,0.2402676399026764,1.0,0.11765589775627142,0.5804132904999343,0.5652173913043478,0.3233333333333333,1.0,0.09657696228250702
act,E1037740,E1037740.fa,29,406,283.7586206896552,254,358,0.4585560153807153,0.34692560397709105,0.10677263303386317,1.0,0.23815241685165336,0.5376624322320043,0.4701195219123506,0.27547169811320754,1.0,0.1869021241909051
act,E1036199,E1036199.fa,43,903,196.2325581395349,181,211,0.44037592501451,0.38673765730880927,0.07256554307116105,1.0,0.18613471485045102,0.4961728866015537,0.4521276595744681,0.2849162011173184,1.0,0.15141346318022364
act,E1039842,E1039842.fa,23,253,830.6086956521739,815,921,0.6031083374514442,0.56281467274035,0.4364540931705111,1.0,0.10989803380593885,0.6414371106592955,0.6161369193154034,0.5388471177944862,1.0,0.08572860874647066
act,E1033765,E1033765.fa,37,666,690.3243243243244,585,879,0.4970029911247129,0.48573888684159816,0.2316516446213274,1.0,0.12440581399962596,0.6003539773368726,0.5903248807064373,0.4492512479201331,1.0,0.08536050275936884
