id_i,id_j,len_i,len_j,score_raw,sss,identity,aligned_len,dataset,hog_id
RHOH102213,ACTMD02205,284,282,902.5,0.6382602545968883,0.6823104693140795,277,act,E1001514
RHOH102213,AMYMS05855,284,284,834.5,0.5901697312588402,0.6227758007117438,281,act,E1001514
RHOH102213,AMYMU04822,284,284,834.5,0.5901697312588402,0.6227758007117438,281,act,E1001514
RHOH102213,LENAE07201,284,269,866.0,0.6243691420331651,0.6853932584269663,267,act,E1001514
RHOH102213,SACEN02190,284,284,879.0,0.6146853146853147,0.6534296028880866,277,act,E1001514
RHOH102213,NOCSI02618,284,284,772.0,0.5389179755671902,0.6029411764705882,272,act,E1001514
RHOH102213,CATAD02387,284,288,733.0,0.5070909719820131,0.5663082437275986,279,act,E1001514
RHOH102213,KITGR03976,284,281,751.5,0.5301587301587302,0.5709090909090909,275,act,E1001514
RHOH102213,STRCO07083,284,281,741.0,0.5218309859154929,0.5799256505576208,269,act,E1001514
RHOH102213,STRGA01343,284,258,733.5,0.5397350993377483,0.6215139442231076,251,act,E1001514
RHOH102213,STRGA05954,284,279,649.5,0.4557894736842105,0.5370370370370371,270,act,E1001514
RHOH102213,STRLN01860,284,258,713.0,0.5234948604992657,0.6056910569105691,246,act,E1001514
RHOH102213,STRLN07833,284,284,698.5,0.48506944444444444,0.5583941605839416,274,act,E1001514
RHOH102213,STRSW07056,284,281,745.0,0.5263157894736842,0.5762081784386617,269,act,E1001514
RHOH102213,STRSH04759,284,280,721.5,0.5086358829749735,0.5709090909090909,275,act,E1001514
RHOH102213,NOCDD01472,284,280,738.5,0.5171568627450981,0.5818181818181818,275,act,E1001514
NAKMY02794,ACTMD02205,288,282,868.5,0.6048050139275766,0.6334519572953736,281,act,E1001514
NAKMY02794,AMYMS05855,288,284,779.5,0.5428272980501393,0.631768953068592,277,act,E1001514
NAKMY02794,AMYMU04822,288,284,779.5,0.5428272980501393,0.631768953068592,277,act,E1001514
NAKMY02794,LENAE07201,288,269,812.5,0.5766501064584811,0.6691729323308271,266,act,E1001514
NAKMY02794,SACEN02190,288,284,863.5,0.5946969696969697,0.6405693950177936,281,act,E1001514
NAKMY02794,NOCSI02618,288,284,829.0,0.569955311103472,0.6444444444444445,270,act,E1001514
NAKMY02794,CATAD02387,288,288,811.0,0.5526405451448041,0.6389891696750902,277,act,E1001514
NAKMY02794,KITGR03976,288,281,766.5,0.5324765543591525,0.6117216117216118,273,act,E1001514
NAKMY02794,STRCO07083,288,281,785.5,0.5447295423023578,0.6021897810218978,274,act,E1001514
NAKMY02794,STRGA01343,288,258,736.0,0.5329471397538016,0.6309523809523809,252,act,E1001514
NAKMY02794,STRGA05954,288,279,700.5,0.48410504492052525,0.5645756457564576,271,act,E1001514
NAKMY02794,STRLN01860,288,258,752.5,0.5437138728323699,0.626984126984127,252,act,E1001514
NAKMY02794,STRLN07833,288,284,706.5,0.4832421340629275,0.5688405797101449,276,act,E1001514
NAKMY02794,STRSW07056,288,281,800.5,0.5568695652173913,0.6131386861313869,274,act,E1001514
NAKMY02794,STRSH04759,288,280,805.5,0.5591808399861159,0.63003663003663,273,act,E1001514
NAKMY02794,NOCDD01472,288,280,745.5,0.5141379310344828,0.5620437956204379,274,act,E1001514
ACTMD02205,AMYMS05855,282,284,941.5,0.6705840455840456,0.6928571428571428,280,act,E1001514
ACTMD02205,AMYMU04822,282,284,941.5,0.6705840455840456,0.6928571428571428,280,act,E1001514
ACTMD02205,LENAE07201,282,269,1102.0,0.8002904865649964,0.8134328358208955,268,act,E1001514
ACTMD02205,SACEN02190,282,284,1022.5,0.7200704225352113,0.708185053380783,281,act,E1001514
ACTMD02205,NOCSI02618,282,284,849.5,0.5971880492091388,0.6579925650557621,269,act,E1001514
ACTMD02205,CATAD02387,282,288,806.0,0.5614768373389063,0.6145454545454545,275,act,E1001514
ACTMD02205,KITGR03976,282,281,823.5,0.5850799289520426,0.6227106227106227,273,act,E1001514
ACTMD02205,STRCO07083,282,281,780.0,0.5531914893617021,0.6014760147601476,271,act,E1001514
ACTMD02205,STRGA01343,282,258,740.0,0.5485544848035582,0.632,250,act,E1001514
ACTMD02205,STRGA05954,282,279,698.0,0.49328621908127207,0.5597014925373134,268,act,E1001514
ACTMD02205,STRLN01860,282,258,702.0,0.5192307692307693,0.592,250,act,E1001514
ACTMD02205,STRLN07833,282,284,712.0,0.4979020979020979,0.5454545454545454,275,act,E1001514
ACTMD02205,STRSW07056,282,281,804.0,0.5720384204909285,0.6199261992619927,271,act,E1001514
ACTMD02205,STRSH04759,282,280,810.5,0.5754348597799077,0.625,272,act,E1001514
ACTMD02205,NOCDD01472,282,280,746.5,0.5264456981664316,0.5824175824175825,273,act,E1001514
AMYMS05855,AMYMU04822,284,284,1404.0,1.0,1.0,284,act,E1001514
AMYMS05855,LENAE07201,284,269,876.5,0.6365286855482933,0.6529850746268657,268,act,E1001514
AMYMS05855,SACEN02190,284,284,913.5,0.6433098591549296,0.6834532374100719,278,act,E1001514
AMYMS05855,NOCSI02618,284,284,767.5,0.539543057996485,0.6051660516605166,271,act,E1001514
AMYMS05855,CATAD02387,284,288,714.5,0.49773598049460116,0.583941605839416,274,act,E1001514
AMYMS05855,KITGR03976,284,281,733.0,0.5207815275310835,0.5631768953068592,277,act,E1001514
AMYMS05855,STRCO07083,284,281,721.0,0.5113475177304965,0.5615942028985508,276,act,E1001514
AMYMS05855,STRGA01343,284,258,686.0,0.508524833209785,0.5787401574803149,254,act,E1001514
AMYMS05855,STRGA05954,284,279,607.0,0.42897526501766786,0.5074074074074074,270,act,E1001514
AMYMS05855,STRLN01860,284,258,658.0,0.48668639053254437,0.5573122529644269,253,act,E1001514
AMYMS05855,STRLN07833,284,284,663.5,0.46398601398601397,0.5362318840579711,276,act,E1001514
AMYMS05855,STRSW07056,284,281,738.0,0.5250800426894343,0.5615942028985508,276,act,E1001514
AMYMS05855,STRSH04759,284,280,738.5,0.5243166489172879,0.587360594795539,269,act,E1001514
AMYMS05855,NOCDD01472,284,280,718.0,0.5063469675599436,0.5688405797101449,276,act,E1001514
AMYMU04822,LENAE07201,284,269,876.5,0.6365286855482933,0.6529850746268657,268,act,E1001514
AMYMU04822,SACEN02190,284,284,913.5,0.6433098591549296,0.6834532374100719,278,act,E1001514
AMYMU04822,NOCSI02618,284,284,767.5,0.539543057996485,0.6051660516605166,271,act,E1001514
AMYMU04822,CATAD02387,284,288,714.5,0.49773598049460116,0.583941605839416,274,act,E1001514
AMYMU04822,KITGR03976,284,281,733.0,0.5207815275310835,0.5631768953068592,277,act,E1001514
AMYMU04822,STRCO07083,284,281,721.0,0.5113475177304965,0.5615942028985508,276,act,E1001514
AMYMU04822,STRGA01343,284,258,686.0,0.508524833209785,0.5787401574803149,254,act,E1001514
AMYMU04822,STRGA05954,284,279,607.0,0.42897526501766786,0.5074074074074074,270,act,E1001514
AMYMU04822,STRLN01860,284,258,658.0,0.48668639053254437,0.5573122529644269,253,act,E1001514
AMYMU04822,STRLN07833,284,284,663.5,0.46398601398601397,0.5362318840579711,276,act,E1001514
AMYMU04822,STRSW07056,284,281,738.0,0.5250800426894343,0.5615942028985508,276,act,E1001514
AMYMU04822,STRSH04759,284,280,738.5,0.5243166489172879,0.587360594795539,269,act,E1001514
AMYMU04822,NOCDD01472,284,280,718.0,0.5063469675599436,0.5688405797101449,276,act,E1001514
LENAE07201,SACEN02190,269,284,1015.0,0.7286432160804021,0.7137546468401487,269,act,E1001514
LENAE07201,NOCSI02618,269,284,817.5,0.5858115370834827,0.6501901140684411,263,act,E1001514
LENAE07201,CATAD02387,269,288,789.5,0.5605253816116436,0.6273764258555133,263,act,E1001514
LENAE07201,KITGR03976,269,281,798.0,0.5780514306410721,0.6325757575757576,264,act,E1001514
LENAE07201,STRCO07083,269,281,783.5,0.5665220535068691,0.6221374045801527,262,act,E1001514
LENAE07201,STRGA01343,269,258,759.0,0.5741301059001512,0.6465863453815262,249,act,E1001514
LENAE07201,STRGA05954,269,279,693.0,0.4992795389048991,0.5632183908045977,261,act,E1001514
LENAE07201,STRLN01860,269,258,720.0,0.5433962264150943,0.6104417670682731,249,act,E1001514
LENAE07201,STRLN07833,269,284,697.5,0.4971489665003564,0.556390977443609,266,act,E1001514
LENAE07201,STRSW07056,269,281,797.5,0.5785273848385927,0.6349809885931559,263,act,E1001514
LENAE07201,STRSH04759,269,280,772.0,0.5588128845457836,0.6145038167938931,262,act,E1001514
LENAE07201,NOCDD01472,269,280,724.0,0.5204888569374551,0.5877862595419847,262,act,E1001514
SACEN02190,NOCSI02618,284,284,816.0,0.5672575599582899,0.6231343283582089,268,act,E1001514
SACEN02190,CATAD02387,284,288,792.0,0.5456424388563555,0.5963636363636363,275,act,E1001514
SACEN02190,KITGR03976,284,281,804.0,0.5648050579557429,0.5985401459854015,274,act,E1001514
SACEN02190,STRCO07083,284,281,818.0,0.573632538569425,0.6227106227106227,273,act,E1001514
SACEN02190,STRGA01343,284,258,751.5,0.5505494505494506,0.6385542168674698,249,act,E1001514
SACEN02190,STRGA05954,284,279,690.5,0.4825296995108316,0.5444444444444444,270,act,E1001514
SACEN02190,STRLN01860,284,258,729.0,0.5328947368421053,0.608,250,act,E1001514
SACEN02190,STRLN07833,284,284,716.0,0.4951590594744122,0.5527272727272727,275,act,E1001514
SACEN02190,STRSW07056,284,281,831.0,0.5845937390080901,0.6263736263736264,273,act,E1001514
SACEN02190,STRSH04759,284,280,816.5,0.5731835731835732,0.63003663003663,273,act,E1001514
SACEN02190,NOCDD01472,284,280,764.5,0.5331241283124128,0.5919117647058824,272,act,E1001514
NOCSI02618,CATAD02387,284,288,933.5,0.6420220082530949,0.6884057971014492,276,act,E1001514
NOCSI02618,KITGR03976,284,281,931.5,0.6532258064516129,0.6872727272727273,275,act,E1001514
NOCSI02618,STRCO07083,284,281,975.5,0.6828841442072103,0.7028985507246377,276,act,E1001514
NOCSI02618,STRGA01343,284,258,904.0,0.6610603290676417,0.7054263565891473,258,act,E1001514
NOCSI02618,STRGA05954,284,279,788.5,0.5500523194977328,0.5934065934065934,273,act,E1001514
NOCSI02618,STRLN01860,284,258,876.0,0.6391827800072966,0.6782945736434108,258,act,E1001514
NOCSI02618,STRLN07833,284,284,781.0,0.5391784604763549,0.5781818181818181,275,act,E1001514
NOCSI02618,STRSW07056,284,281,957.5,0.6724016853932584,0.6847826086956522,276,act,E1001514
NOCSI02618,STRSH04759,284,280,938.5,0.6576734407848633,0.68,275,act,E1001514
NOCSI02618,NOCDD01472,284,280,855.0,0.5951966585450749,0.5978260869565217,276,act,E1001514
CATAD02387,KITGR03976,288,281,963.0,0.6692147324530924,0.7,280,act,E1001514
CATAD02387,STRCO07083,288,281,966.5,0.670482136663198,0.6868327402135231,281,act,E1001514
CATAD02387,STRGA01343,288,258,887.0,0.642520825787758,0.686046511627907,258,act,E1001514
CATAD02387,STRGA05954,288,279,785.5,0.5430349118562047,0.5663082437275986,279,act,E1001514
CATAD02387,STRLN01860,288,258,876.0,0.6331767256956993,0.6782945736434108,258,act,E1001514
CATAD02387,STRLN07833,288,284,824.5,0.5641464249059186,0.6,280,act,E1001514
CATAD02387,STRSW07056,288,281,963.5,0.6704940848990953,0.6868327402135231,281,act,E1001514
CATAD02387,STRSH04759,288,280,956.5,0.6642361111111111,0.6845878136200717,279,act,E1001514
CATAD02387,NOCDD01472,288,280,879.0,0.6064160055191445,0.6308243727598566,279,act,E1001514
KITGR03976,STRCO07083,281,281,1111.5,0.7863459497700743,0.7849462365591398,279,act,E1001514
KITGR03976,STRGA01343,281,258,989.5,0.7316081330868761,0.76953125,256,act,E1001514
KITGR03976,STRGA05954,281,279,799.0,0.5632710609799083,0.5890909090909091,275,act,E1001514
KITGR03976,STRLN01860,281,258,975.5,0.7196606418295832,0.765625,256,act,E1001514
KITGR03976,STRLN07833,281,284,804.0,0.5608650156958493,0.5935251798561151,278,act,E1001514
KITGR03976,STRSW07056,281,281,1100.5,0.7810503903477644,0.7777777777777778,279,act,E1001514
KITGR03976,STRSH04759,281,280,1055.0,0.7471671388101983,0.7285714285714285,280,act,E1001514
KITGR03976,NOCDD01472,281,280,829.0,0.583186774533943,0.5985663082437276,279,act,E1001514
STRCO07083,STRGA01343,281,258,1169.0,0.862730627306273,0.8914728682170543,258,act,E1001514
STRCO07083,STRGA05954,281,279,826.5,0.5816326530612245,0.6145454545454545,275,act,E1001514
STRCO07083,STRLN01860,281,258,1169.0,0.8608247422680413,0.9031007751937985,258,act,E1001514
STRCO07083,STRLN07833,281,284,824.0,0.5738161559888579,0.6101083032490975,277,act,E1001514
STRCO07083,STRSW07056,281,281,1299.0,0.9202975557917109,0.9074733096085409,281,act,E1001514
STRCO07083,STRSH04759,281,280,1134.0,0.8016967126193001,0.7892857142857143,280,act,E1001514
STRCO07083,NOCDD01472,281,280,874.0,0.6137640449438202,0.6129032258064516,279,act,E1001514
STRGA01343,STRGA05954,258,279,747.0,0.549264705882353,0.6047430830039525,253,act,E1001514
STRGA01343,STRLN01860,258,258,1204.0,0.9282960678488821,0.9108527131782945,258,act,E1001514
STRGA01343,STRLN07833,258,284,769.5,0.5596363636363636,0.6235294117647059,255,act,E1001514
STRGA01343,STRSW07056,258,281,1193.0,0.8833765272121437,0.9224806201550387,258,act,E1001514
STRGA01343,STRSH04759,258,280,1045.0,0.7720724048762467,0.7937743190661478,257,act,E1001514
STRGA01343,NOCDD01472,258,280,808.5,0.5931768158473955,0.6147859922178989,257,act,E1001514
STRGA05954,STRLN01860,279,258,766.0,0.561995597945708,0.616600790513834,253,act,E1001514
STRGA05954,STRLN07833,279,284,1096.0,0.7605829285218598,0.7885304659498208,279,act,E1001514
STRGA05954,STRSW07056,279,281,844.5,0.5961877867984469,0.6218181818181818,275,act,E1001514
STRGA05954,STRSH04759,279,280,847.0,0.5966889749911941,0.6231884057971014,276,act,E1001514
STRGA05954,NOCDD01472,279,280,732.5,0.5125962211336599,0.5441176470588235,272,act,E1001514
STRLN01860,STRLN07833,258,284,772.5,0.5605950653120464,0.615686274509804,255,act,E1001514
STRLN01860,STRSW07056,258,281,1195.0,0.8828961950498707,0.9341085271317829,258,act,E1001514
STRLN01860,STRSH04759,258,280,1026.0,0.7563582749723553,0.7782101167315175,257,act,E1001514
STRLN01860,NOCDD01472,258,280,784.5,0.5743045387994143,0.5953307392996109,257,act,E1001514
STRLN07833,STRSW07056,284,281,833.0,0.5819070904645477,0.6101083032490975,277,act,E1001514
STRLN07833,STRSH04759,284,280,831.0,0.5792959219240154,0.60431654676259,278,act,E1001514
STRLN07833,NOCDD01472,284,280,768.5,0.532202216066482,0.5412186379928315,279,act,E1001514
STRSW07056,STRSH04759,281,280,1143.0,0.8106382978723404,0.7892857142857143,280,act,E1001514
STRSW07056,NOCDD01472,281,280,855.0,0.6023247622402255,0.5985663082437276,279,act,E1001514
STRSH04759,NOCDD01472,280,280,860.0,0.6045694200351494,0.63003663003663,273,act,E1001514
BEUC102338,BRELN01925,407,412,1153.5,0.5685066535239034,0.6035353535353535,396,act,E0995474
BEUC102338,CELFA01656,407,395,1492.5,0.7460634841289677,0.7772151898734178,395,act,E0995474
BEUC102338,CELGA01893,407,395,1443.0,0.7213196700824793,0.7791878172588832,394,act,E0995474
BEUC102338,INTC701520,407,393,1225.0,0.613881232773741,0.6361323155216285,393,act,E0995474
BEUC102338,ACTM406083,407,395,1151.5,0.5767593288254446,0.6112531969309463,391,act,E0995474
BEUC102338,MICAI02372,407,392,1197.5,0.6016076362722934,0.6368286445012787,391,act,E0995474
BEUC102338,MICS304953,407,392,1172.5,0.5889000502260171,0.6214833759590793,391,act,E0995474
BEUC102338,CORA701302,407,394,520.5,0.2584409136047666,0.36243386243386244,378,act,E0995474
BEUC102338,CORD301166,407,401,594.0,0.29427792915531337,0.4126984126984127,378,act,E0995474
BEUC102338,CORDJ01074,407,401,594.0,0.29427792915531337,0.4126984126984127,378,act,E0995474
BEUC102338,CORDK01071,407,397,599.5,0.2985557768924303,0.4073107049608355,383,act,E0995474
BEUC102338,CORDL01084,407,401,593.0,0.293782511766163,0.41534391534391535,378,act,E0995474
BEUC102338,CORDV01045,407,397,599.5,0.2985557768924303,0.4073107049608355,383,act,E0995474
BEUC102338,CORPF00969,407,397,583.5,0.28993788819875776,0.373015873015873,378,act,E0995474
BEUC102338,CORU701087,407,396,490.5,0.24409056979348095,0.3247422680412371,388,act,E0995474
BEUC102338,HOYSD01517,407,398,778.5,0.3895421566174631,0.45077720207253885,386,act,E0995474
BEUC102338,MYCA102884,407,393,747.5,0.37253924744580114,0.45691906005221933,383,act,E0995474
BEUC102338,MYCCU01653,407,394,783.0,0.39238286143823603,0.45268542199488493,391,act,E0995474
BEUC102338,MYCKA04796,407,393,736.5,0.3678821178821179,0.42159383033419023,389,act,E0995474
BEUC102338,MYCLB01347,407,393,751.5,0.37518721917124315,0.46825396825396826,378,act,E0995474
BEUC102338,MYCSH03565,407,393,737.5,0.3672808764940239,0.4427083333333333,384,act,E0995474
BEUC102338,MYCSD01842,407,393,702.5,0.3516016016016016,0.42377260981912146,387,act,E0995474
BEUC102338,MYCS203523,407,398,786.0,0.39143426294820716,0.44556962025316454,395,act,E0995474
BEUC102338,MYCBO03401,407,393,749.5,0.3743756243756244,0.4490861618798956,383,act,E0995474
BEUC102338,MYCBT01697,407,393,749.5,0.3743756243756244,0.4490861618798956,383,act,E0995474
BEUC102338,MYCCP01689,407,393,751.5,0.37546839870097426,0.4490861618798956,383,act,E0995474
BEUC102338,MYCTF01666,407,393,749.5,0.3743756243756244,0.4490861618798956,383,act,E0995474
BEUC102338,RHOE403256,407,394,761.5,0.381991472284926,0.43846153846153846,390,act,E0995474
BEUC102338,RHOH102346,407,394,790.5,0.3961413179654222,0.4512820512820513,390,act,E0995474
BEUC102338,NAKMY03808,407,390,861.0,0.4363912823112012,0.46786632390745503,389,act,E0995474
BEUC102338,ACTMD05277,407,394,860.0,0.4337957124842371,0.49230769230769234,390,act,E0995474
BEUC102338,AMYMS06945,407,403,846.5,0.41957868649318464,0.4666666666666667,390,act,E0995474
BEUC102338,AMYMU05920,407,403,846.5,0.41957868649318464,0.4666666666666667,390,act,E0995474
BEUC102338,LENAE06798,407,394,859.0,0.4331820474029249,0.4717948717948718,390,act,E0995474
BEUC102338,SACEN05087,407,394,771.5,0.3881761006289308,0.4581151832460733,382,act,E0995474
BEUC102338,CATAD05323,407,398,1145.0,0.568944099378882,0.6310432569974554,393,act,E0995474
BEUC102338,NOCDD02981,407,404,1204.5,0.5945212240868707,0.638676844783715,393,act,E0995474
BRELN01925,CELFA01656,412,395,1249.5,0.6221060492905153,0.6329113924050633,395,act,E0995474
BRELN01925,CELGA01893,412,395,1210.5,0.6026885735623599,0.620253164556962,395,act,E0995474
BRELN01925,INTC701520,412,393,1132.0,0.5650112303468929,0.5918367346938775,392,act,E0995474
BRELN01925,ACTM406083,412,395,1046.5,0.5220753305063607,0.5503875968992248,387,act,E0995474
BRELN01925,MICAI02372,412,392,1061.0,0.5308981736302226,0.5639686684073107,383,act,E0995474
BRELN01925,MICS304953,412,392,1043.0,0.5217608804402201,0.5552699228791774,389,act,E0995474
BRELN01925,CORA701302,412,394,471.0,0.23293768545994065,0.3370165745856354,362,act,E0995474
BRELN01925,CORD301166,412,401,513.0,0.2531458179126573,0.3626943005181347,386,act,E0995474
BRELN01925,CORDJ01074,412,401,513.0,0.2531458179126573,0.3626943005181347,386,act,E0995474
BRELN01925,CORDK01071,412,397,517.0,0.2564484126984127,0.37105263157894736,380,act,E0995474
BRELN01925,CORDL01084,412,401,517.0,0.2551196644460893,0.3626943005181347,386,act,E0995474
BRELN01925,CORDV01045,412,397,517.0,0.2564484126984127,0.37105263157894736,380,act,E0995474
BRELN01925,CORPF00969,412,397,507.5,0.2511754516208859,0.37967914438502676,374,act,E0995474
BRELN01925,CORU701087,412,396,465.0,0.23048327137546468,0.32124352331606215,386,act,E0995474
BRELN01925,HOYSD01517,412,398,705.5,0.35160727635185646,0.4153846153846154,390,act,E0995474
BRELN01925,MYCA102884,412,393,701.5,0.3482253660958054,0.422680412371134,388,act,E0995474
BRELN01925,MYCCU01653,412,394,723.0,0.3608684801597205,0.4122137404580153,393,act,E0995474
BRELN01925,MYCKA04796,412,393,690.5,0.3435323383084577,0.40664961636828645,391,act,E0995474
BRELN01925,MYCLB01347,412,393,703.0,0.3495773247140726,0.43617021276595747,376,act,E0995474
BRELN01925,MYCSH03565,412,393,703.5,0.3489583333333333,0.4262734584450402,373,act,E0995474
BRELN01925,MYCSD01842,412,393,677.5,0.3377367896311067,0.4175257731958763,388,act,E0995474
BRELN01925,MYCS203523,412,398,748.5,0.3712797619047619,0.4256926952141058,397,act,E0995474
BRELN01925,MYCBO03401,412,393,695.5,0.3460199004975124,0.4160206718346253,387,act,E0995474
BRELN01925,MYCBT01697,412,393,695.5,0.3460199004975124,0.4160206718346253,387,act,E0995474
BRELN01925,MYCCP01689,412,393,697.5,0.3471012689723812,0.4160206718346253,387,act,E0995474
BRELN01925,MYCTF01666,412,393,695.5,0.3460199004975124,0.4160206718346253,387,act,E0995474
BRELN01925,RHOE403256,412,394,733.5,0.3664751436422683,0.43444730077120824,389,act,E0995474
BRELN01925,RHOH102346,412,394,727.5,0.36311454953830796,0.4397905759162304,382,act,E0995474
BRELN01925,NAKMY03808,412,390,728.5,0.3677435638566381,0.4025641025641026,390,act,E0995474
BRELN01925,ACTMD05277,412,394,794.0,0.3988947500627983,0.43256997455470736,393,act,E0995474
BRELN01925,AMYMS06945,412,403,842.5,0.41594667983214023,0.4498714652956298,389,act,E0995474
BRELN01925,AMYMU05920,412,403,842.5,0.41594667983214023,0.4498714652956298,389,act,E0995474
BRELN01925,LENAE06798,412,394,816.0,0.4098442993470618,0.4424552429667519,391,act,E0995474
BRELN01925,SACEN05087,412,394,731.0,0.3663242295164119,0.40359897172236503,389,act,E0995474
BRELN01925,CATAD05323,412,398,1033.0,0.5112595892105914,0.5343511450381679,393,act,E0995474
BRELN01925,NOCDD02981,412,404,1053.0,0.5176991150442478,0.5648854961832062,393,act,E0995474
CELFA01656,CELGA01893,395,395,1730.0,0.8737373737373737,0.8730964467005076,394,act,E0995474
CELFA01656,INTC701520,395,393,1294.0,0.6551898734177215,0.6709183673469388,392,act,E0995474
CELFA01656,ACTM406083,395,395,1186.0,0.6002024291497976,0.6384615384615384,390,act,E0995474
CELFA01656,MICAI02372,395,392,1237.5,0.6281725888324873,0.6470588235294118,391,act,E0995474
CELFA01656,MICS304953,395,392,1193.5,0.605683836589698,0.6265984654731458,391,act,E0995474
CELFA01656,CORA701302,395,394,532.5,0.2671181339352897,0.35064935064935066,385,act,E0995474
CELFA01656,CORD301166,395,401,577.5,0.28903903903903905,0.3634020618556701,388,act,E0995474
CELFA01656,CORDJ01074,395,401,577.5,0.28903903903903905,0.3634020618556701,388,act,E0995474
CELFA01656,CORDK01071,395,397,579.5,0.29157232704402514,0.3695090439276486,387,act,E0995474
CELFA01656,CORDL01084,395,401,582.5,0.29154154154154155,0.36855670103092786,388,act,E0995474
CELFA01656,CORDV01045,395,397,579.5,0.29157232704402514,0.3695090439276486,387,act,E0995474
CELFA01656,CORPF00969,395,397,586.0,0.29417670682730923,0.36061381074168797,391,act,E0995474
CELFA01656,CORU701087,395,396,497.5,0.2501256913021619,0.34464751958224543,383,act,E0995474
CELFA01656,HOYSD01517,395,398,799.0,0.403943377148635,0.46736292428198434,383,act,E0995474
CELFA01656,MYCA102884,395,393,816.5,0.4111278952668681,0.48284960422163586,379,act,E0995474
CELFA01656,MYCCU01653,395,394,855.0,0.43291139240506327,0.47570332480818417,391,act,E0995474
CELFA01656,MYCKA04796,395,393,809.0,0.40827655816300784,0.4512820512820513,390,act,E0995474
CELFA01656,MYCLB01347,395,393,828.5,0.41790668348045396,0.4805194805194805,385,act,E0995474
CELFA01656,MYCSH03565,395,393,812.0,0.40855345911949686,0.45268542199488493,391,act,E0995474
CELFA01656,MYCSD01842,395,393,798.0,0.40353982300884955,0.45758354755784064,389,act,E0995474
CELFA01656,MYCS203523,395,398,835.0,0.42012578616352203,0.4543147208121827,394,act,E0995474
CELFA01656,MYCBO03401,395,393,816.0,0.4118092354277063,0.45758354755784064,389,act,E0995474
CELFA01656,MYCBT01697,395,393,816.0,0.4118092354277063,0.45758354755784064,389,act,E0995474
CELFA01656,MYCCP01689,395,393,818.0,0.41292276627965674,0.45758354755784064,389,act,E0995474
CELFA01656,MYCTF01666,395,393,816.0,0.4118092354277063,0.45758354755784064,389,act,E0995474
CELFA01656,RHOE403256,395,394,821.0,0.4161175874303092,0.4475703324808184,391,act,E0995474
CELFA01656,RHOH102346,395,394,849.0,0.429873417721519,0.46923076923076923,390,act,E0995474
CELFA01656,NAKMY03808,395,390,911.0,0.46658130601792575,0.48586118251928023,389,act,E0995474
CELFA01656,ACTMD05277,395,394,972.0,0.4954128440366973,0.5384615384615384,390,act,E0995474
CELFA01656,AMYMS06945,395,403,934.5,0.46795192789183776,0.5012787723785166,391,act,E0995474
CELFA01656,AMYMU05920,395,403,934.5,0.46795192789183776,0.5012787723785166,391,act,E0995474
CELFA01656,LENAE06798,395,394,936.0,0.47694267515923566,0.5051282051282051,390,act,E0995474
CELFA01656,SACEN05087,395,394,858.0,0.4361972547025928,0.4833759590792839,391,act,E0995474
CELFA01656,CATAD05323,395,398,1157.5,0.581074297188755,0.6198979591836735,392,act,E0995474
CELFA01656,NOCDD02981,395,404,1236.0,0.6163051608077786,0.6666666666666666,390,act,E0995474
CELGA01893,INTC701520,395,393,1300.0,0.6582278481012658,0.6854219948849105,391,act,E0995474
CELGA01893,ACTM406083,395,395,1175.0,0.5946356275303644,0.6307692307692307,390,act,E0995474
CELGA01893,MICAI02372,395,392,1242.0,0.6304568527918781,0.6658097686375322,389,act,E0995474
CELGA01893,MICS304953,395,392,1209.5,0.6138036031464096,0.6487179487179487,390,act,E0995474
CELGA01893,CORA701302,395,394,533.0,0.2673689490845247,0.36220472440944884,381,act,E0995474
CELGA01893,CORD301166,395,401,592.0,0.2962962962962963,0.3743455497382199,382,act,E0995474
CELGA01893,CORDJ01074,395,401,592.0,0.2962962962962963,0.3743455497382199,382,act,E0995474
CELGA01893,CORDK01071,395,397,592.0,0.29786163522012576,0.38992042440318303,377,act,E0995474
CELGA01893,CORDL01084,395,401,597.0,0.2987987987987988,0.3795811518324607,382,act,E0995474
CELGA01893,CORDV01045,395,397,592.0,0.29786163522012576,0.38992042440318303,377,act,E0995474
CELGA01893,CORPF00969,395,397,582.0,0.2921686746987952,0.3815789473684211,380,act,E0995474
CELGA01893,CORU701087,395,396,536.0,0.269482151835093,0.35602094240837695,382,act,E0995474
CELGA01893,HOYSD01517,395,398,823.5,0.41632962588473205,0.46875,384,act,E0995474
CELGA01893,MYCA102884,395,393,842.0,0.42396777442094663,0.48947368421052634,380,act,E0995474
CELGA01893,MYCCU01653,395,394,893.0,0.4521518987341772,0.47959183673469385,392,act,E0995474
CELGA01893,MYCKA04796,395,393,830.0,0.4188745899571032,0.4753246753246753,385,act,E0995474
CELGA01893,MYCLB01347,395,393,847.0,0.42723833543505674,0.4883116883116883,385,act,E0995474
CELGA01893,MYCSH03565,395,393,832.0,0.41861635220125787,0.4751958224543081,383,act,E0995474
CELGA01893,MYCSD01842,395,393,818.5,0.41390644753476613,0.48556430446194226,381,act,E0995474
CELGA01893,MYCS203523,395,398,866.0,0.43572327044025155,0.4708860759493671,395,act,E0995474
CELGA01893,MYCBO03401,395,393,843.0,0.4254352763058289,0.4883116883116883,385,act,E0995474
CELGA01893,MYCBT01697,395,393,843.0,0.4254352763058289,0.4883116883116883,385,act,E0995474
CELGA01893,MYCCP01689,395,393,845.0,0.4265522463402322,0.4883116883116883,385,act,E0995474
